公金支出情報（令和元年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
福祉保健局,障害者施策推進部,計画課,令和01年05月20日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,需用費 一般需用費,医療用参考図書の購入について,"800,929 "
福祉保健局,障害者施策推進部,計画課,令和01年05月20日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,委託料,平成30年度代替職員確保による研修支援事業(3月分),"1,466,424 "
福祉保健局,障害者施策推進部,計画課,令和01年05月20日,一般会計,福祉保健費,施設整備費,社会福祉施設等整備助成費,負担金補助及交付金,平成30年度障害者（児）施設整備費補助金の支出,"143,511,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月20日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,需用費 一般需用費,30発達障害者支援地域協議会・シンポジウム報告書印刷,"299,052 "
福祉保健局,障害者施策推進部,計画課,令和01年05月20日,一般会計,福祉保健費,障害者施策推進費,管理費,負担金補助及交付金,平成３０年度喀痰吸引等登録研修機関開設準備経費補助,"1,682,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,施設整備費,社会福祉施設等整備費,委託料,町田福祉園（30）改修工事基本計画策定委託,"8,316,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,施設整備費,社会福祉施設等整備費,工事請負費,北療育医療センター城北分園（J30）外灯撤去工事,"2,330,640 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,都営交通乗車証発行に伴う交付等委託の支出,"3,094,517 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,グループホーム活用型ショートステイ事業委託料支出,"392,040 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,グループホーム活用型ショートステイ事業委託料支出,"647,244 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,30年度都営交通乗車証発行に伴う交付等委託料の支出,"1,761,532 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,施設整備費,社会福祉施設等整備助成費,負担金補助及交付金,平成３０年度障害者（児）施設整備費補助金の支出,"252,033,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,負担金補助及交付金,30年度サービス推進費補助金（都型通勤寮）精算・支出,"400,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,負担金補助及交付金,30年度サービス推進費補助金（都型通勤寮）精算・支出,"2,515,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,「一般科・精神科連携事例集」の印刷,"1,264,032 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者センター費,使用料及賃借料,平成30年度ファイルサーバ等の借入れに係る支出,"24,192 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者センター費,使用料及賃借料,平成30年度ファイルサーバ等の借入れに係る支出,"24,192 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,精神保健医療課荏原分室樹木管理委託,"388,800 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,委託料,Ｈ30地域療育支援事業（心）第四四半期,"762,520 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,委託料,平成30年度重症心身障害児（者）通所受入促進員3月分,"117,810 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,委託料,平成30年度重症心身障害児（者）通所受入促進員3月分,"67,830 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,負担金補助及交付金,平成30年度認知症専門病棟運営費補助の精算及び支出,"36,347,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,緊急自動車運行委託（単価契約）継続支払（３月分）,"6,322,672 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,委託料,H30医療的ケア対応促進モデル事業委託料支出（３月分）,"190,744 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,身体合併症委託料の支出,"538,314 "
福祉保健局,障害者施策推進部,計画課,令和01年05月21日,一般会計,福祉保健費,障害者施策推進費,障害者センター費,需用費 一般需用費,１階誘導灯取替え,"297,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月22日,一般会計,福祉保健費,障害者施策推進費,管理費,負担金補助及交付金,平成30年度市町村事務費等交付金の支出,"4,469,968 "
福祉保健局,障害者施策推進部,計画課,令和01年05月22日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,身体合併症委託料の支出,"152,376 "
福祉保健局,障害者施策推進部,計画課,令和01年05月23日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,扶助費,H30年度児童福祉法に基づく措置費の支出（3月分）,"5,571,429 "
福祉保健局,障害者施策推進部,計画課,令和01年05月23日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,扶助費,H30年度児童福祉法に基づく措置費の支出（3月・差額）,"2,165,611 "
福祉保健局,障害者施策推進部,計画課,令和01年05月23日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,扶助費,H30児童福祉法に基づく措置費の支出（差額・3月分）,"3,608,491 "
福祉保健局,障害者施策推進部,計画課,令和01年05月23日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,扶助費,H30児童福祉法に基づく措置費の支出（3月・差額分）,"1,786,979 "
福祉保健局,障害者施策推進部,計画課,令和01年05月23日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,扶助費,H30年度児童福祉法に基づく措置費の支出（3月分）,"5,155,464 "
福祉保健局,障害者施策推進部,計画課,令和01年05月23日,一般会計,福祉保健費,施設整備費,社会福祉施設等整備助成費,負担金補助及交付金,平成30年度医療施設近代化施設整備費補助金の支出,"3,516,000 "
福祉保健局,障害者施策推進部,計画課,令和01年05月23日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,委託料,平成30年度重症心身障害児（者）通所受入促進員3月分,"627,130 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,障害者センター費,委託料,平成30年度建物管理委託に係る支出,"1,830,600 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,使用料及賃借料,ＡＥＤの借入れに係る経費の支出（３月分）,"13,500 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,荏原分室清掃委託に係る経費の支出（３月分）,"15,337 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,荏原分室庁舎警備委託に係る経費の支出（３月分）,"24,948 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,役務費,荏原分室インターネット接続に係る支出（３月分）,"2,408 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,使用料及賃借料,ファクシミリの借入れ（荏原分室外９か所３月分）,"42,660 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,委託料,多摩分室に清掃委託に係る経費の支出（３月分）,"28,987 "
福祉保健局,障害者施策推進部,計画課,令和01年05月24日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,使用料及賃借料,ノートパソコン（荏原分室）の借入れ（３月分）,972 
